Serial #,Date,Time,No of Axles,Class Index,Class,Lane #,Speed(kph),Speed(mph),Gross Weight (Kg),Axle Wt1,Axle Wt2,Axle Wt3,Axle Wt4,Axle Wt5,Axle Wt6,Axle Wt7,Axle Wt8,Axle Wt9,Axle Wt10,Spacing1,Spacing2,Spacing3,Spacing4,Spacing5,Spacing6,Spacing7,Spacing8,Spacing9,Length(cm),Overhang(%),Headway(msec),Gap(cm),Direction,Validity,Straddle,Chassis Code,Legal Status,Legal Status,Front LF,Middle LF,Rear LF,Straddle Window,Average Speed,Front HF,Middle HF,Rear HF,Time Diff 1,Time Diff 2,Loop On Time,Registration,Axle 11,Axle 12,Axle 13,Axle 14,Axle 15,Axle 16,Axle 17,Axle 18,Axle 19,Axle 20,Axle 21,Axle 22,Axle 23,Axle 24,Axle 25,Space 10,Space 11,Space 12,Space 13,Space 14,Space 15,Space 16,Space 17,Space 18,Space 19,Space 20,Space 21,Space 22,Space 23,Space 24,Road Surface,Mote Address,Mote Hops,Mote Noise,Gas Type 1,Gas Type 2,Gas Type 3,Mote Temp,Mote Humidity,Mote Battery,RSSI,Record Type,Gross Wt P1,Gross Wt P2,Axle Wt 1 P1,Axle Wt 1 P2,Axle Wt 2 P1,Axle Wt 2 P2,Axle Wt 3 P1,Axle Wt 3 P2,Axle Wt 4 P1,Axle Wt 4 P2,Axle Wt 5 P1,Axle Wt 5 P2,Axle Wt 6 P1,Axle Wt 6 P2,Axle Wt 7 P1,Axle Wt 7 P2,Axle Wt 8 P1,Axle Wt 8 P2,Axle Wt 9 P1,Axle Wt 9 P2,Axle Wt 10 P1,Axle Wt 10 P2,Axle Wt 1 S1,Axle Wt 1 S2,Axle Wt 1 S3,Axle Wt 1 S4,Axle Wt 1 S5,Axle Wt 1 S6,Axle Wt 1 S7,Axle Wt 1 S8,Axle Wt 2 S1,Axle Wt 2 S2,Axle Wt 2 S3,Axle Wt 2 S4,Axle Wt 2 S5,Axle Wt 2 S6,Axle Wt 2 S7,Axle Wt 2 S8,Axle Wt 3 S1,Axle Wt 3 S2,Axle Wt 3 S3,Axle Wt 3 S4,Axle Wt 3 S5,Axle Wt 3 S6,Axle Wt 3 S7,Axle Wt 3 S8,Axle Wt 4 S1,Axle Wt 4 S2,Axle Wt 4 S3,Axle Wt 4 S4,Axle Wt 4 S5,Axle Wt 4 S6,Axle Wt 4 S7,Axle Wt 4 S8,Axle Wt 5 S1,Axle Wt 5 S2,Axle Wt 5 S3,Axle Wt 5 S4,Axle Wt 5 S5,Axle Wt 5 S6,Axle Wt 5 S7,Axle Wt 5 S8,Axle Wt 6 S1,Axle Wt 6 S2,Axle Wt 6 S3,Axle Wt 6 S4,Axle Wt 6 S5,Axle Wt 6 S6,Axle Wt 6 S7,Axle Wt 6 S8,Axle Wt 1 Sensor Avg,Axle Wt 2 Sensor Avg,Axle Wt 3 Sensor Avg,Axle Wt 4 Sensor Avg,Axle Wt 5 Sensor Avg,Axle Wt 6 Sensor Avg,Gross Wt S1,Gross Wt S2,Gross Wt S3,Gross Wt S4,Gross Wt S5,Gross Wt S6,Gross Wt S7,Gross Wt S8,Temperature(C),Start Time,Wheel Wt 1 L,Wheel Wt 1 R,Wheel Wt 2 L,Wheel Wt 2 R,Wheel Wt 3 L,Wheel Wt 3 R,Wheel Wt 4 L,Wheel Wt 4 R,Wheel Wt 5 L,Wheel Wt 5 R,Wheel Wt 6 L,Wheel Wt 6 R,Wheel Wt 7 L,Wheel Wt 7 R,Wheel Wt 8 L,Wheel Wt 8 R,Wheel Wt 9 L,Wheel Wt 9 R,Wheel Wt 10 L,Wheel Wt 10 R
77576629,2020/9/7,09:33:01.9,2,0,A,4,95,59.4,2290,1280,1010,0,0,0,0,0,0,0,0,281,0,0,0,0,0,0,0,0,386,0,1200,2650,NORTHBOUND,1000000,No,1879,0,2,171,0,0,1000,998,1086,1879,87,1000,1602,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,32:58.7,,,,,,,,,,,,,,,,,,,,
77576630,2020/9/7,09:33:03.0,2,0,A,3,86,53.8,1840,1100,740,0,0,0,0,0,0,0,0,267,0,0,0,0,0,0,0,0,366,0,0,0,SOUTHBOUND,1000000,No,-1425,0,2,-10817,6728,21096,1000,998,-1425,-19723,-25096,1000,1602,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,00:02.8,,,,,,,,,,,,,,,,,,,,
77576631,2020/9/7,09:33:05.3,2,0,A,4,95,59.4,1760,1070,690,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0,425,90,3200,8050,NORTHBOUND,11000000,No,69,0,2,0,0,40,1000,998,67,67,69,1000,1600,28768,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,33:01.9,,,,,,,,,,,,,,,,,,,,
77576632,2020/9/7,09:33:05.7,6,7,F,1,48,30,47880,5360,9110,8880,7800,6870,9860,0,0,0,0,316,134,804,126,129,0,0,0,0,1886,0,0,0,SOUTHBOUND,1000000,No,-21,1000,14,7433,-22527,-10402,1000,998,5128,-21766,-21,1000,1600,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,00:02.8,,,,,,,,,,,,,,,,,,,,
77576633,2020/9/7,09:33:07.4,2,0,A,3,86,53.8,2200,1130,1070,0,0,0,0,0,0,0,0,299,0,0,0,0,0,0,0,0,410,0,0,0,SOUTHBOUND,1000000,No,-1425,0,2,-10817,6728,21096,1000,998,-1425,-19723,-25096,1000,1600,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,00:02.8,,,,,,,,,,,,,,,,,,,,
77576634,2020/9/7,09:33:07.5,2,0,A,5,85,53.1,6710,2610,4100,0,0,0,0,0,0,0,0,334,0,0,0,0,0,0,0,0,459,0,700,1400,NORTHBOUND,1000000,No,724,0,2,78,300,0,2359,2065,724,708,262,1000,1000,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,32:55.7,,,,,,,,,,,,,,,,,,,,
77576635,2020/9/7,09:33:07.8,2,1,B,2,50,31.3,1670,970,700,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,439,44,10400,0,SOUTHBOUND,1000000,No,31,0,0,0,0,1,1000,998,24,31,9,1000,1600,460,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,33:07.2,,,,,,,,,,,,,,,,,,,,
77576636,2020/9/7,09:33:07.8,4,5,E,4,93,58.1,4480,1370,1010,1260,840,0,0,0,0,0,0,267,907,290,0,0,0,0,0,0,1830,0,3300,8300,NORTHBOUND,1000000,No,110,0,7,0,0,64,1000,998,107,107,110,1000,1600,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,33:05.3,,,,,,,,,,,,,,,,,,,,
77576637,2020/9/7,09:33:09.4,2,0,A,4,100,62.5,1760,940,820,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,352,0,2500,4650,NORTHBOUND,1000000,No,176,0,2,0,0,102,1000,998,171,171,176,1000,1600,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,33:07.8,,,,,,,,,,,,,,,,,,,,
77576638,2020/9/7,09:33:09.6,2,0,A,3,84,52.5,1700,920,780,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,371,0,0,0,SOUTHBOUND,1000000,No,-1425,0,2,-10817,6728,21096,1000,998,-1425,-19723,-25096,1000,1600,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,00:02.8,,,,,,,,,,,,,,,,,,,,
77576639,2020/9/7,09:33:10.7,6,7,F,1,62,38.8,48830,5870,8330,7770,9350,9060,8450,0,0,0,0,331,134,559,132,132,0,0,0,0,1610,0,0,0,SOUTHBOUND,1000000,No,-21,1000,14,7433,-22527,-10402,1000,998,5128,-21766,-21,1000,1600,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,00:02.8,,,,,,,,,,,,,,,,,,,,
77576640,2020/9/7,09:33:10.7,2,0,A,5,84,52.5,1020,440,580,0,0,0,0,0,0,0,0,291,0,0,0,0,0,0,0,0,399,0,11700,0,NORTHBOUND,1000000,No,1708,0,2,184,708,0,2359,2065,1708,1670,618,1000,1000,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,33:07.5,,,,,,,,,,,,,,,,,,,,
77576641,2020/9/7,09:33:10.9,2,0,A,3,86,53.8,1490,860,630,0,0,0,0,0,0,0,0,268,0,0,0,0,0,0,0,0,369,0,0,0,SOUTHBOUND,1000000,No,-1425,0,2,-10817,6728,21096,1000,998,-1425,-19723,-25096,1000,1600,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,00:02.8,,,,,,,,,,,,,,,,,,,,
77576642,2020/9/7,09:33:11.9,2,0,A,5,92,57.5,1970,1170,800,0,0,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,396,0,3100,6850,NORTHBOUND,1000000,No,4029,0,2,434,1670,0,2359,2065,4029,3940,1458,1000,1000,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,33:10.7,,,,,,,,,,,,,,,,,,,,
77576643,2020/9/7,09:33:12.7,2,0,A,3,79,49.4,3830,1730,2100,0,0,0,0,0,0,0,0,332,0,0,0,0,0,0,0,0,457,0,0,0,SOUTHBOUND,1000000,No,-1425,0,2,-10817,6728,21096,1000,998,-1425,-19723,-25096,1000,1600,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,00:02.8,,,,,,,,,,,,,,,,,,,,
77576644,2020/9/7,09:33:13.5,2,0,A,5,92,57.5,640,360,280,0,0,0,0,0,0,0,0,251,0,0,0,0,0,0,0,0,344,0,1200,2700,NORTHBOUND,1000000,No,9504,0,2,1024,3940,0,2359,2065,9504,9294,3439,1000,1000,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,33:11.9,,,,,,,,,,,,,,,,,,,,
77576645,2020/9/7,09:33:14.0,2,1,B,2,50,31.3,18170,5020,13150,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,821,81,5900,7750,SOUTHBOUND,1000000,No,37,10000,0,0,19,0,1000,998,22,37,25,1000,1600,736,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,33:13.1,,,,,,,,,,,,,,,,,,,,
77576646,2020/9/7,09:33:13.5,2,0,A,4,93,58.1,760,450,310,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,347,0,1500,3800,NORTHBOUND,1000000,No,282,0,2,0,0,163,1000,998,274,274,282,1000,1600,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,33:09.4,,,,,,,,,,,,,,,,,,,,
77576647,2020/9/7,09:33:14.2,2,0,A,3,76,47.5,1800,1000,800,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,0,0,385,0,0,0,SOUTHBOUND,1000000,No,-1425,0,2,-10817,6728,21096,1000,998,-1425,-19723,-25096,1000,1600,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,00:02.8,,,,,,,,,,,,,,,,,,,,
77576648,2020/9/7,09:33:14.5,2,0,A,4,95,59.4,1620,970,650,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0,358,0,4100,0,NORTHBOUND,1000000,No,451,0,2,0,0,261,1000,998,438,438,451,1000,1600,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,33:13.5,,,,,,,,,,,,,,,,,,,,
77576649,2020/9/7,09:33:16.0,2,0,A,4,101,63.1,2020,1150,870,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0,363,0,900,2000,NORTHBOUND,1000000,No,722,0,2,0,0,418,1000,998,701,701,722,1000,1600,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,33:14.5,,,,,,,,,,,,,,,,,,,,
77576650,2020/9/7,09:33:16.1,2,0,A,3,78,48.8,3310,1580,1730,0,0,0,0,0,0,0,0,343,0,0,0,0,0,0,0,0,471,0,0,0,SOUTHBOUND,1000000,No,-1425,0,2,-10817,6728,21096,1000,998,-1425,-19723,-25096,1000,1600,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,00:02.8,,,,,,,,,,,,,,,,,,,,
77576651,2020/9/7,09:33:17.3,2,0,A,5,93,58.1,2080,1230,850,0,0,0,0,0,0,0,0,293,0,0,0,0,0,0,0,0,403,0,1500,3500,NORTHBOUND,1000000,No,22420,0,2,2416,9294,0,2359,2065,22420,21925,8113,1000,1000,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,33:13.5,,,,,,,,,,,,,,,,,,,,
77576652,2020/9/7,09:33:17.4,2,0,A,3,76,47.5,1860,930,930,0,0,0,0,0,0,0,0,279,0,0,0,0,0,0,0,0,383,0,0,0,SOUTHBOUND,1000000,No,-1425,0,2,-10817,6728,21096,1000,998,-1425,-19723,-25096,1000,1600,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,00:02.8,,,,,,,,,,,,,,,,,,,,
77576653,2020/9/7,09:33:18.2,2,0,A,4,99,61.9,2280,1290,990,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,388,0,1500,3850,NORTHBOUND,1000000,No,1155,0,2,0,0,669,1000,998,1122,1122,1155,1000,1600,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,33:16.0,,,,,,,,,,,,,,,,,,,,
77576654,2020/9/7,09:33:18.3,2,110,2N,1,68,42.5,7580,2820,4760,0,0,0,0,0,0,0,0,377,0,0,0,0,0,0,0,0,518,0,0,0,SOUTHBOUND,1000100,No,-21,0,110,7433,-22527,-10402,1000,998,5128,-21766,-21,1000,1600,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,00:02.8,,,,,,,,,,,,,,,,,,,,
77576655,2020/9/7,09:33:20.6,2,0,A,2,50,31.3,1260,770,490,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,400,77,7100,9050,SOUTHBOUND,1000000,No,54,0,2,0,0,0,1000,998,49,54,18,1000,1600,333,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,33:20.2,,,,,,,,,,,,,,,,,,,,
77576656,2020/9/7,09:33:21.8,2,0,A,3,72,45,1800,1050,750,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,371,0,0,0,SOUTHBOUND,1000000,No,-1425,0,2,-10817,6728,21096,1000,998,-1425,-19723,-25096,1000,1600,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,00:02.8,,,,,,,,,,,,,,,,,,,,
77576657,2020/9/7,09:33:24.1,2,0,A,3,76,47.5,1320,830,490,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,341,0,0,0,SOUTHBOUND,1000000,No,-1425,0,2,-10817,6728,21096,1000,998,-1425,-19723,-25096,1000,1600,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,00:02.8,,,,,,,,,,,,,,,,,,,,
77576658,2020/9/7,09:33:25.5,2,1,B,4,102,63.8,1960,1180,780,0,0,0,0,0,0,0,0,261,0,0,0,0,0,0,0,0,326,0,8600,0,NORTHBOUND,1000000,No,5,0,0,0,0,0,1000,998,5,5,5,1000,1600,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,33:24.7,,,,,,,,,,,,,,,,,,,,
77576659,2020/9/7,09:33:27.3,2,1,B,4,101,63.1,1790,1070,720,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0,330,0,800,1950,NORTHBOUND,1000000,No,8,0,0,0,0,0,1000,998,8,8,8,1000,1600,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,33:25.5,,,,,,,,,,,,,,,,,,,,
77576660,2020/9/7,09:33:27.6,2,0,A,3,86,53.8,1980,1170,810,0,0,0,0,0,0,0,0,268,0,0,0,0,0,0,0,0,369,0,0,0,SOUTHBOUND,1000000,No,-1425,0,2,-10817,6728,21096,1000,998,-1425,-19723,-25096,1000,1600,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,00:02.8,,,,,,,,,,,,,,,,,,,,
77576661,2020/9/7,09:33:29.5,2,2,C,5,82,51.3,15660,4300,11360,0,0,0,0,0,0,0,0,428,0,0,0,0,0,0,0,0,916,53,15500,0,NORTHBOUND,0,No,78,10000,3,9,35,2,2359,2065,54,78,35,1000,1000,490,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,33:29.0,,,,,,,,,,,,,,,,,,,,
77576662,2020/9/7,09:33:29.7,2,1,B,4,99,61.9,3320,1710,1610,0,0,0,0,0,0,0,0,343,0,0,0,0,0,0,0,0,428,0,1700,4450,NORTHBOUND,1000000,No,13,0,0,0,0,0,1000,998,13,13,13,1000,1600,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,33:27.3,,,,,,,,,,,,,,,,,,,,
77576663,2020/9/7,09:33:30.7,2,0,A,3,74,46.3,2530,1330,1200,0,0,0,0,0,0,0,0,308,0,0,0,0,0,0,0,0,424,0,0,0,SOUTHBOUND,1000000,No,-1425,0,2,-10817,6728,21096,1000,998,-1425,-19723,-25096,1000,1600,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,00:02.8,,,,,,,,,,,,,,,,,,,,
77576664,2020/9/7,09:33:31.9,2,0,A,3,77,48.1,3140,1520,1620,0,0,0,0,0,0,0,0,282,0,0,0,0,0,0,0,0,387,0,0,0,SOUTHBOUND,1000000,No,-1425,0,2,-10817,6728,21096,1000,998,-1425,-19723,-25096,1000,1600,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,00:02.8,,,,,,,,,,,,,,,,,,,,
77576665,2020/9/7,09:33:32.2,6,7,F,1,52,32.5,48990,5960,9850,9070,9560,7940,6610,0,0,0,0,343,134,620,131,129,0,0,0,0,1696,0,0,0,SOUTHBOUND,1000000,No,-21,1000,14,7433,-22527,-10402,1000,998,5128,-21766,-21,1000,1600,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,00:02.8,,,,,,,,,,,,,,,,,,,,
